tahun,bulan,kota_kabupaten,kecamatan,kelurahan,jenis_kelamin ,jumlah,9
2020,2,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,Laki-Laki,17,
2020,2,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,Laki-Laki,4,
2020,2,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,Laki-Laki,39,
2020,2,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,Laki-Laki,23,
2020,2,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,Laki-Laki,24,
2020,2,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,Laki-Laki,23,
2020,2,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,Laki-Laki,17,
2020,2,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,Laki-Laki,19,
2020,2,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,Laki-Laki,20,
2020,2,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,Laki-Laki,30,
2020,2,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Laki-Laki,28,
2020,2,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Laki-Laki,26,
2020,2,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Laki-Laki,3,
2020,2,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Laki-Laki,6,
2020,2,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Laki-Laki,0,
2020,2,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Laki-Laki,11,
2020,2,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,Laki-Laki,13,
2020,2,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,Laki-Laki,1,
2020,2,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,Laki-Laki,0,
2020,2,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,Laki-Laki,1,
2020,2,JAKARTA SELATAN,KEBAYORAN BARU,PULO,Laki-Laki,2,
2020,2,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,Laki-Laki,3,
2020,2,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,Laki-Laki,9,
2020,2,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Laki-Laki,14,
2020,2,JAKARTA SELATAN,PANCORAN,PANCORAN,Laki-Laki,8,
2020,2,JAKARTA SELATAN,PANCORAN,KALIBATA,Laki-Laki,30,
2020,2,JAKARTA SELATAN,PANCORAN,RAWAJATI,Laki-Laki,16,
2020,2,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Laki-Laki,13,
2020,2,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Laki-Laki,9,
2020,2,JAKARTA SELATAN,PANCORAN,CIKOKO,Laki-Laki,6,
2020,2,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,Laki-Laki,42,
2020,2,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,Laki-Laki,45,
2020,2,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,Laki-Laki,20,
2020,2,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,Laki-Laki,27,
2020,2,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,Laki-Laki,28,
2020,2,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,Laki-Laki,17,
2020,2,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,Laki-Laki,20,
2020,2,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,Laki-Laki,34,
2020,2,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,Laki-Laki,36,
2020,2,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,Laki-Laki,34,
2020,2,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,Laki-Laki,24,
2020,2,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,Laki-Laki,20,
2020,2,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,Laki-Laki,17,
2020,2,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,Laki-Laki,18,
2020,2,JAKARTA TIMUR,MATRAMAN,PALMERIAM,Laki-Laki,8,
2020,2,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,Laki-Laki,13,
2020,2,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Laki-Laki,9,
2020,2,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Laki-Laki,35,
2020,2,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Laki-Laki,12,
2020,2,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Laki-Laki,19,
2020,2,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Laki-Laki,12,
2020,2,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,Laki-Laki,13,
2020,2,JAKARTA TIMUR,PULO GADUNG,KAYU PUTIH,Laki-Laki,24,
2020,2,JAKARTA TIMUR,PULO GADUNG,JATI,Laki-Laki,31,
2020,2,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,Laki-Laki,4,
2020,2,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,Laki-Laki,22,
2020,2,JAKARTA TIMUR,JATINEGARA,BALI MESTER,Laki-Laki,3,
2020,2,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,Laki-Laki,25,
2020,2,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,Laki-Laki,9,
2020,2,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,Laki-Laki,34,
2020,2,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,Laki-Laki,26,
2020,2,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,Laki-Laki,25,
2020,2,JAKARTA TIMUR,KRAMATJATI,KRAMATJATI,Laki-Laki,19,
2020,2,JAKARTA TIMUR,KRAMATJATI,TENGAH,Laki-Laki,38,
2020,2,JAKARTA TIMUR,KRAMATJATI,DUKUH,Laki-Laki,19,
2020,2,JAKARTA TIMUR,KRAMATJATI,BATU AMPAR,Laki-Laki,37,
2020,2,JAKARTA TIMUR,KRAMATJATI,BALEKAMBANG,Laki-Laki,21,
2020,2,JAKARTA TIMUR,KRAMATJATI,CILILITAN,Laki-Laki,42,
2020,2,JAKARTA TIMUR,KRAMATJATI,CAWANG,Laki-Laki,20,
2020,2,JAKARTA TIMUR,PASAR REBO,GEDONG,Laki-Laki,27,
2020,2,JAKARTA TIMUR,PASAR REBO,BARU,Laki-Laki,25,
2020,2,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,Laki-Laki,31,
2020,2,JAKARTA TIMUR,PASAR REBO,KALISARI,Laki-Laki,37,
2020,2,JAKARTA TIMUR,PASAR REBO,PEKAYON,Laki-Laki,38,
2020,2,JAKARTA TIMUR,CAKUNG,JATINEGARA,Laki-Laki,43,
2020,2,JAKARTA TIMUR,CAKUNG,RAWA TERATE,Laki-Laki,25,
2020,2,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,Laki-Laki,69,
2020,2,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,Laki-Laki,65,
2020,2,JAKARTA TIMUR,CAKUNG,PULO GEBANG,Laki-Laki,92,
2020,2,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,Laki-Laki,30,
2020,2,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,Laki-Laki,58,
2020,2,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,Laki-Laki,17,
2020,2,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,Laki-Laki,49,
2020,2,JAKARTA TIMUR,DUREN SAWIT,KLENDER,Laki-Laki,37,
2020,2,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,Laki-Laki,44,
2020,2,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,Laki-Laki,19,
2020,2,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,Laki-Laki,18,
2020,2,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Laki-Laki,33,
2020,2,JAKARTA TIMUR,MAKASAR,MAKASAR,Laki-Laki,17,
2020,2,JAKARTA TIMUR,MAKASAR,PINANGRANTI,Laki-Laki,34,
2020,2,JAKARTA TIMUR,MAKASAR,KEBON PALA,Laki-Laki,29,
2020,2,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Laki-Laki,28,
2020,2,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Laki-Laki,34,
2020,2,JAKARTA TIMUR,CIRACAS,CIRACAS,Laki-Laki,48,
2020,2,JAKARTA TIMUR,CIRACAS,CIBUBUR,Laki-Laki,44,
2020,2,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Laki-Laki,33,
2020,2,JAKARTA TIMUR,CIRACAS,SUSUKAN,Laki-Laki,23,
2020,2,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Laki-Laki,20,
2020,2,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Laki-Laki,23,
2020,2,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Laki-Laki,23,
2020,2,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,Laki-Laki,21,
2020,2,JAKARTA TIMUR,CIPAYUNG,MUNJUL,Laki-Laki,19,
2020,2,JAKARTA TIMUR,CIPAYUNG,SETU,Laki-Laki,16,
2020,2,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,Laki-Laki,25,
2020,2,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,Laki-Laki,33,
2020,2,JAKARTA TIMUR,CIPAYUNG,CEGER,Laki-Laki,21,
2020,2,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU UTARA,PULAU PANGGANG,Perempuan,2,
2020,2,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU UTARA,PULAU KELAPA,Perempuan,2,
2020,2,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU UTARA,PULAU HARAPAN,Perempuan,1,
2020,2,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU SELATAN,PULAU UNTUNG JAWA,Perempuan,2,
2020,2,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU SELATAN,PULAU TIDUNG,Perempuan,3,
2020,2,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU SELATAN,PULAU PARI,Perempuan,3,
2020,2,JAKARTA PUSAT,GAMBIR,GAMBIR,Perempuan,3,
2020,2,JAKARTA PUSAT,GAMBIR,CIDENG,Perempuan,14,
2020,2,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Perempuan,10,
2020,2,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Perempuan,12,
2020,2,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Perempuan,6,
2020,2,JAKARTA PUSAT,GAMBIR,DURI PULO,Perempuan,7,
2020,2,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Perempuan,4,
2020,2,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Perempuan,5,
2020,2,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Perempuan,9,
2020,2,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,Perempuan,10,
2020,2,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,Perempuan,8,
2020,2,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,Perempuan,13,
2020,2,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,Perempuan,20,
2020,2,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,Perempuan,14,
2020,2,JAKARTA PUSAT,KEMAYORAN,SERDANG,Perempuan,20,
2020,2,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,Perempuan,15,
2020,2,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,Perempuan,25,
2020,2,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,Perempuan,24,
2020,2,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,Perempuan,17,
2020,2,JAKARTA PUSAT,S E N E N,SENEN,Perempuan,13,
2020,2,JAKARTA PUSAT,S E N E N,KENARI,Perempuan,11,
2020,2,JAKARTA PUSAT,S E N E N,PASEBAN,Perempuan,18,
2020,2,JAKARTA PUSAT,S E N E N,KRAMAT,Perempuan,15,
2020,2,JAKARTA PUSAT,S E N E N,KWITANG,Perempuan,2,
2020,2,JAKARTA PUSAT,S E N E N,BUNGUR,Perempuan,16,
2020,2,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Perempuan,18,
2020,2,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,Perempuan,26,
2020,2,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,Perempuan,19,
2020,2,JAKARTA PUSAT,MENTENG,MENTENG,Perempuan,15,
2020,2,JAKARTA PUSAT,MENTENG,PEGANGSAAN,Perempuan,12,
2020,2,JAKARTA PUSAT,MENTENG,CIKINI,Perempuan,1,
2020,2,JAKARTA PUSAT,MENTENG,GONDANGDIA,Perempuan,3,
2020,2,JAKARTA PUSAT,MENTENG,KEBON SIRIH,Perempuan,6,
2020,2,JAKARTA PUSAT,TANAH ABANG,GELORA,Perempuan,0,
2020,2,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,Perempuan,15,
2020,2,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,Perempuan,15,
2020,2,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,Perempuan,29,
2020,2,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,Perempuan,19,
2020,2,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,Perempuan,12,
2020,2,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,Perempuan,7,
2020,2,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,Perempuan,26,
2020,2,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,Perempuan,9,
2020,2,JAKARTA PUSAT,JOHAR BARU,GALUR,Perempuan,15,
2020,2,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,Perempuan,15,
2020,2,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,Perempuan,63,
2020,2,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,Perempuan,12,
2020,2,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,Perempuan,28,
2020,2,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,Perempuan,35,
2020,2,JAKARTA UTARA,PENJARINGAN,PLUIT,Perempuan,46,
2020,2,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,Perempuan,25,
2020,2,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,Perempuan,47,
2020,2,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,Perempuan,35,
2020,2,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,Perempuan,30,
2020,2,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,Perempuan,38,
2020,2,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,Perempuan,55,
2020,2,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,Perempuan,27,
2020,2,JAKARTA UTARA,KOJA,KOJA,Perempuan,16,
2020,2,JAKARTA UTARA,KOJA,TUGU UTARA,Perempuan,52,
2020,2,JAKARTA UTARA,KOJA,LAGOA,Perempuan,34,
2020,2,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Perempuan,18,
2020,2,JAKARTA UTARA,KOJA,TUGU SELATAN,Perempuan,41,
2020,2,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Perempuan,39,
2020,2,JAKARTA UTARA,CILINCING,CILINCING,Perempuan,24,
2020,2,JAKARTA UTARA,CILINCING,SUKAPURA,Perempuan,39,
2020,2,JAKARTA UTARA,CILINCING,MARUNDA,Perempuan,21,
2020,2,JAKARTA UTARA,CILINCING,KALIBARU,Perempuan,58,
2020,2,JAKARTA UTARA,CILINCING,SEMPER TIMUR,Perempuan,19,
2020,2,JAKARTA UTARA,CILINCING,ROROTAN,Perempuan,23,
2020,2,JAKARTA UTARA,CILINCING,SEMPER BARAT,Perempuan,33,
2020,2,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Perempuan,11,
2020,2,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Perempuan,54,
2020,2,JAKARTA UTARA,PADEMANGAN,ANCOL,Perempuan,28,
2020,2,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Perempuan,13,
2020,2,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,Perempuan,27,
2020,2,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,Perempuan,32,
2020,2,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,Perempuan,42,
2020,2,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,Perempuan,56,
2020,2,JAKARTA BARAT,CENGKARENG,RAWA BUAYA,Perempuan,57,
2020,2,JAKARTA BARAT,CENGKARENG,KEDAUNG KALI ANGKE,Perempuan,20,
2020,2,JAKARTA BARAT,CENGKARENG,KAPUK,Perempuan,99,
2020,2,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,Perempuan,83,
2020,2,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,Perempuan,11,
2020,2,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,Perempuan,9,
2020,2,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,Perempuan,20,
2020,2,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,Perempuan,26,
2020,2,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Perempuan,18,
2020,2,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Perempuan,30,
2020,2,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Perempuan,34,
2020,2,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Perempuan,6,
2020,2,JAKARTA BARAT,TAMAN SARI,KRUKUT,Perempuan,9,
2020,2,JAKARTA BARAT,TAMAN SARI,MAPHAR,Perempuan,9,
2020,2,JAKARTA BARAT,TAMAN SARI,TANGKI,Perempuan,8,
2020,2,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,Perempuan,,
2020,2,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,Perempuan,12,
2020,2,JAKARTA BARAT,TAMAN SARI,GLODOK,Perempuan,4,
2020,2,JAKARTA BARAT,TAMAN SARI,PINANGSIA,Perempuan,10,
2020,2,JAKARTA BARAT,TAMBORA,TAMBORA,Perempuan,4,
2020,2,JAKARTA BARAT,TAMBORA,KALI ANYAR,Perempuan,23,
2020,2,JAKARTA BARAT,TAMBORA,DURI UTARA,Perempuan,7,
2020,2,JAKARTA BARAT,TAMBORA,TANAH SEREAL,Perempuan,14,
2020,2,JAKARTA BARAT,TAMBORA,KRENDANG,Perempuan,13,
2020,2,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,Perempuan,25,
2020,2,JAKARTA BARAT,TAMBORA,ANGKE,Perempuan,20,
2020,2,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,Perempuan,6,
2020,2,JAKARTA BARAT,TAMBORA,PEKOJAN,Perempuan,20,
2020,2,JAKARTA BARAT,TAMBORA,ROA MALAKA,Perempuan,1,
2020,2,JAKARTA BARAT,TAMBORA,DURI SELATAN,Perempuan,18,
2020,2,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,Perempuan,48,
2020,2,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,Perempuan,38,
2020,2,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,Perempuan,22,
2020,2,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,Perempuan,23,
2020,2,JAKARTA BARAT,KEBON JERUK,DURI KEPA,Perempuan,52,
2020,2,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,Perempuan,23,
2020,2,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,Perempuan,24,
2020,2,JAKARTA BARAT,KALI DERES,KALIDERES,Perempuan,67,
2020,2,JAKARTA BARAT,KALI DERES,SEMANAN,Perempuan,75,
2020,2,JAKARTA BARAT,KALI DERES,TEGAL ALUR,Perempuan,50,
2020,2,JAKARTA BARAT,KALI DERES,KAMAL,Perempuan,42,
2020,2,JAKARTA BARAT,KALI DERES,PEGADUNGAN,Perempuan,60,
2020,2,JAKARTA BARAT,PAL MERAH,PALMERAH,Perempuan,37,
2020,2,JAKARTA BARAT,PAL MERAH,SLIPI,Perempuan,6,
2020,2,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Perempuan,21,
2020,2,JAKARTA BARAT,PAL MERAH,JATIPULO,Perempuan,13,
2020,2,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Perempuan,22,
2020,2,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,Perempuan,4,
2020,2,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Perempuan,36,
2020,2,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Perempuan,45,
2020,2,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Perempuan,28,
2020,2,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Perempuan,34,
2020,2,JAKARTA BARAT,KEMBANGAN,JOGLO,Perempuan,25,
2020,2,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Perempuan,26,
2020,2,JAKARTA SELATAN,TEBET,TEBET TIMUR,Perempuan,13,
2020,2,JAKARTA SELATAN,TEBET,TEBET BARAT,Perempuan,11,
2020,2,JAKARTA SELATAN,TEBET,MENTENG DALAM,Perempuan,7,
2020,2,JAKARTA SELATAN,TEBET,KEBON BARU,Perempuan,15,
2020,2,JAKARTA SELATAN,TEBET,BUKIT DURI,Perempuan,15,
2020,2,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,Perempuan,11,
2020,2,JAKARTA SELATAN,TEBET,MANGGARAI,Perempuan,20,
2020,2,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,Perempuan,1,
2020,2,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,Perempuan,0,
2020,2,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Perempuan,9,
2020,2,JAKARTA SELATAN,SETIA BUDI,KARET,Perempuan,5,
2020,2,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Perempuan,5,
2020,2,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Perempuan,7,
2020,2,JAKARTA SELATAN,SETIA BUDI,GUNTUR,Perempuan,,
2020,2,JAKARTA SELATAN,SETIA BUDI,KUNINGAN TIMUR,Perempuan,4,
2020,2,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,Perempuan,13,
2020,2,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,Perempuan,4,
2020,2,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,Perempuan,27,
2020,2,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,Perempuan,15,
2020,2,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,Perempuan,7,
2020,2,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,Perempuan,9,
2020,2,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,Perempuan,27,
2020,2,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,Perempuan,13,
2020,2,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,Perempuan,28,
2020,2,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,Perempuan,22,
2020,2,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,Perempuan,4,
2020,2,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,Perempuan,35,
2020,2,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,Perempuan,28,
2020,2,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,Perempuan,34,
2020,2,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,Perempuan,22,
2020,2,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,Perempuan,16,
2020,2,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,Perempuan,19,
2020,2,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,Perempuan,28,
2020,2,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,Perempuan,28,
2020,2,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Perempuan,30,
2020,2,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Perempuan,40,
2020,2,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Perempuan,5,
2020,2,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Perempuan,12,
2020,2,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Perempuan,2,
2020,2,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Perempuan,5,
2020,2,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,Perempuan,5,
2020,2,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,Perempuan,0,
2020,2,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,Perempuan,3,
2020,2,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,Perempuan,0,
2020,2,JAKARTA SELATAN,KEBAYORAN BARU,PULO,Perempuan,2,
2020,2,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,Perempuan,0,
2020,2,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,Perempuan,16,
2020,2,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Perempuan,24,
2020,2,JAKARTA SELATAN,PANCORAN,PANCORAN,Perempuan,16,
2020,2,JAKARTA SELATAN,PANCORAN,KALIBATA,Perempuan,32,
2020,2,JAKARTA SELATAN,PANCORAN,RAWAJATI,Perempuan,19,
2020,2,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Perempuan,27,
2020,2,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Perempuan,10,
2020,2,JAKARTA SELATAN,PANCORAN,CIKOKO,Perempuan,4,
2020,2,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,Perempuan,39,
2020,2,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,Perempuan,45,
2020,2,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,Perempuan,19,
2020,2,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,Perempuan,33,
2020,2,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,Perempuan,24,
2020,2,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,Perempuan,29,
2020,2,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,Perempuan,23,
2020,2,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,Perempuan,44,
2020,2,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,Perempuan,36,
2020,2,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,Perempuan,24,
2020,2,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,Perempuan,22,
